customer_id,age,gender,tenure_months,city_tier,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,total_day_calls,total_eve_calls,total_night_calls,total_day_minutes,total_eve_minutes,total_night_minutes,total_day_charge,total_eve_charge,total_night_charge,total_monthly_charge,customer_service_calls,international_plan,international_calls,voicemail_plan,voicemail_messages,total_data_usage_gb,churned
CUST01284,74,Female,25,Tier-1,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,76,145,49,117.51,215.8,285.38,49.12,41.99,21.85,69.63,7,Yes,8,No,0,31.97,Yes
CUST01285,47,Male,62,Tier-2,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,114,1,89,171.14,308.85,245.28,30.34,18.72,15.11,43.89,5,Yes,0,Yes,21,29.31,No
CUST01286,64,Female,45,Tier-2,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,158,97,198,205.78,213.8,218.06,47.41,21.97,9.65,71.11,2,No,0,Yes,39,37.6,No
CUST01287,57,Male,31,Tier-1,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44,59,85,249.29,267.07,214.83,31.22,31.54,12.52,58.71,8,No,0,No,0,29.11,No
CUST01288,22,Female,57,Tier-2,No phone service,DSL,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,162,10,165,177.54,205.61,207.51,18.06,16.34,18.53,55.09,6,Yes,6,No,0,45.01,No
CUST01289,28,Female,64,Tier-2,No,No,No,No,Yes,Yes,No,No,One year,No,Credit card,101,41,9,225.2,221.09,257.88,18.79,39.34,16.94,49.7,9,Yes,3,No,0,60.47,Yes
CUST01290,76,Female,39,Tier-3,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,137,175,63,206.02,199.06,201.69,20.09,32.29,17.12,56.82,0,No,0,No,0,68.81,No
CUST01291,78,Female,33,Tier-3,No,DSL,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Mailed check,10,126,185,206.96,199.68,201.86,33.7,35.87,12.11,51.17,7,No,0,Yes,14,32.63,Yes
CUST01292,70,Male,43,Tier-1,Yes,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,177,173,72,81.76,302.74,152.06,22.75,23.85,16.38,104.15,1,Yes,3,No,0,25.64,No
CUST01293,30,Female,50,Tier-2,No,No,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,161,84,64,109.75,110.0,254.4,19.31,22.45,23.58,55.14,4,No,0,No,0,41.11,No
CUST01294,39,Female,5,Tier-1,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,156,2,60,156.62,295.09,183.7,32.83,26.39,11.16,77.76,6,Yes,15,Yes,7,29.79,Yes
CUST01295,46,Male,45,Tier-2,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer,133,35,120,168.63,67.83,200.52,31.39,29.86,20.21,62.63,0,Yes,3,No,0,27.58,No
CUST01296,24,Male,72,Tier-2,Yes,DSL,Yes,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,24,134,120,129.57,230.99,145.62,32.93,22.22,14.8,69.39,5,Yes,11,Yes,47,42.72,No
CUST01297,34,Male,36,Tier-1,Yes,No,Yes,Yes,No internet service,No internet service,No,No internet service,One year,No,Mailed check,107,20,45,114.95,158.0,269.79,39.37,19.08,23.82,41.58,3,Yes,1,Yes,35,94.22,No
CUST01298,58,Female,23,Tier-1,No,No,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,95,21,55,160.58,195.63,124.56,29.6,31.71,21.58,78.05,3,No,0,No,0,60.81,Yes
CUST01299,20,Female,27,Tier-3,No,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,56,192,147,215.25,257.18,298.99,31.77,33.21,14.7,73.13,4,No,0,No,0,48.19,Yes
CUST01300,71,Female,18,Tier-3,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,185,116,0,168.55,186.95,248.42,15.2,23.48,9.92,65.84,4,Yes,0,No,0,28.19,Yes
CUST01301,20,Male,39,Tier-2,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,131,44,133,124.43,221.61,206.03,28.75,28.18,17.21,68.63,3,Yes,12,No,0,63.62,No
CUST01302,67,Male,70,Tier-3,No,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Mailed check,97,67,77,100.66,211.9,207.95,39.46,42.52,16.26,65.58,8,No,0,No,0,23.32,Yes
CUST01303,51,Female,31,Tier-1,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer,57,68,146,72.17,163.74,161.39,10.08,41.34,15.3,62.99,0,No,0,No,0,45.44,No
CUST01304,51,Male,39,Tier-1,No,No,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,187,137,167,105.43,178.1,230.47,36.68,22.72,10.35,67.93,4,No,0,No,0,62.64,No
CUST01305,44,Male,66,Tier-2,No,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,146,195,137,143.91,230.92,248.85,41.64,18.06,11.17,82.44,5,No,0,Yes,21,53.4,Yes
CUST01306,27,Male,54,Tier-3,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Bank transfer,129,74,7,162.78,159.33,155.41,29.63,28.06,11.53,46.81,3,No,0,No,0,78.94,No
CUST01307,56,Female,20,Tier-1,No,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Credit card,75,7,134,137.15,106.85,208.41,33.69,29.62,15.68,50.29,8,No,0,No,0,55.46,Yes
CUST01308,76,Male,4,Tier-2,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,131,132,137,278.28,187.56,153.9,37.63,28.59,16.22,80.03,2,Yes,2,Yes,30,52.76,Yes
CUST01309,54,Male,63,Tier-2,Yes,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,0,7,80,224.56,225.82,192.95,29.48,37.77,19.79,84.66,4,Yes,3,No,0,8.67,Yes
CUST01310,74,Male,9,Tier-1,No,DSL,No,Yes,No,No internet service,Yes,Yes,One year,Yes,Bank transfer,52,80,3,217.62,220.71,164.91,24.44,16.94,13.43,65.34,3,Yes,9,No,0,37.16,Yes
CUST01311,63,Female,12,Tier-1,No,No,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,129,128,80,161.11,209.75,198.77,30.42,28.59,14.73,33.23,9,Yes,18,Yes,12,67.26,Yes
CUST01312,21,Female,48,Tier-3,Yes,Fiber optic,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer,40,55,68,2.92,170.65,120.48,29.52,30.56,14.8,59.41,0,No,0,No,0,51.19,Yes
CUST01313,51,Male,32,Tier-2,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card,11,86,92,132.04,167.1,251.38,40.31,23.82,9.34,84.94,5,No,0,Yes,47,59.88,No
CUST01314,19,Female,53,Tier-2,No,No,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,169,38,196,141.74,136.28,203.99,20.28,32.36,8.61,70.33,8,No,0,No,0,26.43,Yes
CUST01315,20,Female,34,Tier-1,No,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Credit card,176,171,168,157.67,254.31,139.83,46.94,30.35,11.57,55.48,1,Yes,8,Yes,39,85.74,Yes
CUST01316,29,Female,3,Tier-2,Yes,DSL,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,121,6,38,177.39,227.01,122.23,26.37,35.86,8.0,75.6,2,No,0,No,0,39.29,Yes
CUST01317,47,Male,13,Tier-1,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Mailed check,123,100,77,187.72,178.47,237.34,28.93,20.49,18.78,51.1,6,No,0,Yes,31,57.5,Yes
CUST01318,24,Female,70,Tier-1,No phone service,No,No internet service,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,119,149,34,162.3,207.89,107.1,45.29,28.93,17.79,85.49,3,No,0,No,0,77.57,No
CUST01319,41,Female,48,Tier-2,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No,One year,Yes,Mailed check,59,92,21,182.87,128.18,182.2,31.56,21.9,19.7,58.83,3,No,0,No,0,27.96,Yes
CUST01320,45,Female,20,Tier-2,No,DSL,No,No,No,No internet service,Yes,No,Two year,Yes,Credit card,121,25,119,61.9,227.01,221.76,35.86,31.93,17.04,105.29,7,No,0,Yes,25,62.61,Yes
CUST01321,71,Female,6,Tier-2,No phone service,No,No,No internet service,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer,51,49,109,157.63,233.69,208.08,24.93,18.53,6.39,79.25,1,No,0,No,0,37.95,No
CUST01322,37,Male,66,Tier-2,Yes,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer,27,43,145,78.66,314.05,171.43,26.94,38.0,21.98,85.85,8,No,0,No,0,81.62,Yes
CUST01323,26,Female,2,Tier-1,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,144,152,154,146.96,249.79,125.49,21.56,23.37,17.25,52.93,1,No,0,No,0,51.5,Yes
CUST01324,20,Female,6,Tier-1,No,No,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,60,181,178,128.44,146.46,158.35,39.72,50.72,20.54,61.58,2,Yes,17,No,0,41.05,Yes
CUST01325,53,Male,57,Tier-2,No phone service,No,Yes,No internet service,No,No,Yes,No internet service,Two year,Yes,Credit card,170,104,64,212.57,202.13,238.14,38.46,28.02,16.14,65.91,9,No,0,No,0,32.21,No
CUST01326,25,Male,69,Tier-3,Yes,No,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,43,11,104,213.73,87.43,292.69,27.92,12.67,8.34,54.63,3,No,0,No,0,68.87,Yes
CUST01327,70,Male,65,Tier-3,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,185,36,74,60.07,220.87,194.93,11.0,27.51,16.28,69.41,6,Yes,19,Yes,37,15.0,Yes
CUST01328,33,Male,15,Tier-2,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,131,34,94,91.97,265.95,230.96,38.26,37.29,17.56,62.58,0,No,0,No,0,59.35,Yes
CUST01329,21,Female,15,Tier-2,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,81,83,0,158.9,178.43,179.66,17.68,29.61,19.46,78.15,6,No,0,Yes,46,45.96,Yes
CUST01330,68,Female,32,Tier-3,Yes,No,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card,46,150,14,150.85,123.39,205.39,29.12,29.87,16.13,49.26,3,No,0,No,0,63.31,No
CUST01331,27,Female,20,Tier-1,No,No,No,No internet service,No,No internet service,Yes,No internet service,One year,Yes,Credit card,66,177,125,126.94,130.29,153.9,25.38,31.29,16.16,86.69,1,No,0,No,0,34.1,No
CUST01332,27,Male,22,Tier-2,No,DSL,No,No internet service,Yes,No internet service,No,Yes,One year,Yes,Mailed check,12,167,122,132.88,196.36,131.59,26.43,27.98,11.11,102.09,9,No,0,Yes,22,40.31,Yes
CUST01333,23,Female,53,Tier-2,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,83,149,66,195.98,200.45,194.84,15.24,21.19,20.72,59.2,1,No,0,Yes,13,32.37,No
CUST01334,29,Female,10,Tier-2,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Bank transfer,171,133,154,190.22,214.71,220.17,41.38,27.5,13.09,71.16,2,No,0,No,0,55.68,No
CUST01335,56,Male,25,Tier-3,No phone service,No,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer,8,44,28,184.45,200.84,190.76,37.46,9.87,13.58,56.23,0,No,0,No,0,61.48,No
CUST01336,37,Male,37,Tier-3,Yes,No,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,179,68,69,201.08,257.38,93.33,25.64,28.33,16.07,69.77,7,No,0,No,0,50.74,Yes
CUST01337,64,Male,18,Tier-1,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,142,23,35,106.61,104.59,124.88,27.0,34.66,15.33,86.24,2,No,0,No,0,9.24,Yes
CUST01338,44,Male,72,Tier-1,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,17,118,14,227.63,159.75,154.34,39.94,18.07,12.34,90.34,3,No,0,No,0,71.23,Yes
CUST01339,52,Female,50,Tier-2,No,No,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,15,179,3,190.78,164.41,192.77,31.85,30.68,19.84,77.86,8,No,0,No,0,23.62,Yes
CUST01340,41,Male,18,Tier-1,No,DSL,No,No internet service,No internet service,Yes,No internet service,No,One year,No,Mailed check,122,114,65,149.35,173.36,300.18,44.29,-3.64,20.24,73.04,1,No,0,No,0,58.64,No
CUST01341,65,Female,66,Tier-3,Yes,No,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,80,164,185,157.9,81.98,177.37,21.84,40.26,13.32,60.96,5,Yes,17,Yes,35,6.28,Yes
CUST01342,54,Male,6,Tier-2,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,127,107,189,147.48,129.29,224.09,35.62,38.82,20.1,62.59,8,No,0,No,0,32.88,Yes
CUST01343,56,Male,59,Tier-2,Yes,No,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,97,132,169,174.0,215.69,169.2,38.52,16.85,16.67,63.38,3,No,0,Yes,43,42.85,No
CUST01344,45,Male,11,Tier-2,No,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,3,161,192,126.84,208.21,192.65,14.87,27.38,3.64,62.51,6,No,0,Yes,20,77.27,Yes
CUST01345,25,Male,66,Tier-2,No,No,Yes,No internet service,Yes,Yes,No internet service,No,One year,No,Credit card,154,175,62,212.65,270.69,234.61,31.15,40.8,13.48,56.95,6,No,0,No,0,68.72,No
CUST01346,43,Female,27,Tier-1,No,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,131,178,82,104.37,146.55,215.96,23.51,39.17,25.84,84.79,5,No,0,Yes,10,66.35,Yes
CUST01347,68,Female,10,Tier-3,No,No,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer,102,38,77,267.59,206.87,179.29,50.88,20.31,11.64,54.09,6,No,0,No,0,60.97,No
CUST01348,79,Female,67,Tier-2,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,184,27,103,202.04,163.12,135.09,25.94,26.83,11.87,57.91,0,No,0,No,0,66.25,No
CUST01349,51,Female,39,Tier-3,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Electronic check,80,31,187,119.87,157.99,278.57,40.3,34.11,17.38,64.79,0,No,0,No,0,50.2,No
CUST01350,59,Female,15,Tier-2,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Credit card,47,67,82,157.0,227.87,175.81,58.15,30.05,7.78,55.59,4,Yes,5,Yes,25,59.35,Yes
CUST01351,24,Female,54,Tier-2,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,3,0,104,187.46,284.85,165.26,36.5,43.64,15.65,104.51,9,No,0,No,0,13.16,Yes
CUST01352,61,Female,22,Tier-3,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,55,148,54,128.98,205.08,244.37,39.17,30.5,10.13,60.22,5,No,0,No,0,69.98,Yes
CUST01353,34,Female,4,Tier-3,Yes,No,No internet service,Yes,No,No,No internet service,No internet service,One year,No,Mailed check,49,81,49,218.3,120.19,215.29,26.4,32.78,13.18,71.72,7,Yes,13,No,0,62.21,No
CUST01354,36,Female,13,Tier-2,No,DSL,No,No,No,No internet service,No internet service,No,One year,No,Mailed check,130,111,77,215.54,240.12,184.78,31.24,18.01,19.71,62.73,8,No,0,No,0,38.25,No
CUST01355,21,Female,2,Tier-2,No phone service,No,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,34,46,30,49.42,316.55,268.36,31.35,16.21,13.13,35.25,4,No,0,No,0,63.27,No
CUST01356,58,Female,69,Tier-3,No,DSL,Yes,No,Yes,Yes,No internet service,No internet service,One year,No,Credit card,168,19,106,178.59,227.11,177.3,26.08,28.66,21.31,44.99,3,No,0,No,0,54.68,Yes
CUST01357,55,Female,14,Tier-2,No,DSL,No,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,0,188,2,103.77,275.87,243.53,27.23,17.78,18.8,67.56,3,No,0,No,0,45.93,Yes
CUST01358,68,Female,29,Tier-1,Yes,No,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,70,168,184,107.82,176.26,262.73,17.35,19.96,14.28,32.43,8,Yes,19,No,0,85.92,No
CUST01359,39,Female,11,Tier-3,No,No,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card,175,102,62,150.59,218.05,184.53,20.7,34.32,24.72,74.03,1,Yes,14,No,0,43.38,No
CUST01360,53,Male,17,Tier-3,No,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,92,123,133,140.39,172.1,113.26,39.37,18.35,22.45,68.74,5,No,0,No,0,56.69,Yes
CUST01361,48,Female,53,Tier-2,No phone service,DSL,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Bank transfer,163,62,125,168.59,179.69,206.2,11.67,18.62,17.47,85.53,2,No,0,No,0,96.66,Yes
CUST01362,65,Female,26,Tier-2,No,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,57,134,24,117.79,238.47,191.18,31.7,35.04,16.07,69.4,4,No,0,No,0,60.98,No
CUST01363,53,Male,67,Tier-3,No phone service,DSL,Yes,No,No internet service,No internet service,No,Yes,One year,No,Credit card,31,148,16,138.51,276.71,163.75,27.75,21.57,13.24,48.51,5,No,0,No,0,79.43,No
CUST01364,54,Male,68,Tier-1,No phone service,No,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,No,Bank transfer,59,172,71,212.64,200.35,161.07,24.96,27.12,9.62,52.79,7,Yes,13,Yes,19,40.18,Yes
CUST01365,71,Female,21,Tier-3,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,One year,Yes,Credit card,4,16,23,188.38,169.46,194.16,39.73,37.1,20.75,87.3,3,No,0,No,0,7.77,Yes
CUST01366,27,Female,7,Tier-1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,139,100,54,188.92,179.88,140.29,21.89,30.84,5.52,69.58,6,No,0,No,0,33.9,Yes
CUST01367,68,Male,56,Tier-1,No,No,Yes,Yes,No,No internet service,No,No,One year,No,Bank transfer,175,179,71,105.6,218.82,150.1,22.86,40.35,14.2,65.53,9,No,0,No,0,16.52,No
CUST01368,78,Female,29,Tier-1,No phone service,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,84,138,138,124.49,182.0,211.43,23.19,33.95,18.57,52.87,5,No,0,Yes,34,44.41,Yes
CUST01369,54,Female,6,Tier-3,No phone service,DSL,No,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer,79,43,176,85.01,68.55,191.59,33.05,15.5,8.85,85.34,7,No,0,Yes,33,54.6,Yes
CUST01370,79,Male,8,Tier-1,No,No,No,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card,127,185,130,222.6,217.87,216.56,16.32,12.75,5.38,52.23,2,Yes,16,Yes,42,85.76,No
CUST01371,63,Male,22,Tier-2,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,105,117,75,141.55,192.69,241.84,28.91,54.76,11.11,84.33,9,Yes,7,No,0,50.04,Yes
CUST01372,41,Male,16,Tier-1,No,DSL,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Bank transfer,158,154,170,133.02,187.36,255.65,39.55,35.55,17.74,60.02,3,No,0,Yes,16,52.8,Yes
CUST01373,21,Male,30,Tier-2,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,No,One year,No,Electronic check,131,77,84,197.04,224.19,154.91,19.75,28.67,15.73,39.66,7,No,0,No,0,73.07,No
CUST01374,79,Male,61,Tier-1,No,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card,125,144,59,175.9,192.83,167.63,35.94,42.57,18.67,52.45,1,No,0,No,0,60.19,No
CUST01375,63,Male,48,Tier-3,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,61,14,157,157.65,171.39,150.22,26.42,28.4,10.6,94.69,3,No,0,Yes,23,46.66,Yes
CUST01376,22,Male,24,Tier-1,Yes,No,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,171,195,141,111.77,168.74,256.42,20.43,10.49,10.43,67.36,6,No,0,No,0,58.82,Yes
CUST01377,21,Female,34,Tier-2,No,No,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,169,130,82,176.31,237.04,246.94,37.85,18.58,16.79,54.37,0,Yes,12,Yes,0,33.43,Yes
CUST01378,30,Male,24,Tier-2,No,DSL,No,No,No,No,No internet service,No,One year,Yes,Electronic check,124,152,138,158.76,199.39,243.05,37.13,32.43,18.53,64.84,6,Yes,4,No,0,75.23,No
CUST01379,54,Male,65,Tier-1,No,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,64,124,99,183.47,173.03,294.05,39.16,24.24,11.11,44.68,0,No,0,No,0,44.45,No
CUST01380,47,Male,58,Tier-2,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,99,103,4,181.98,122.22,143.36,28.55,33.49,18.6,60.52,8,No,0,No,0,36.2,Yes
CUST01381,20,Female,57,Tier-1,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,40,3,153,218.11,173.24,243.13,17.36,30.39,14.36,48.39,6,No,0,No,0,29.21,No
CUST01382,24,Female,18,Tier-3,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Bank transfer,34,70,93,238.19,198.56,173.03,37.96,30.82,22.13,84.81,9,No,0,No,0,82.54,Yes
CUST01383,65,Female,18,Tier-2,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,56,32,103,103.5,304.91,187.71,34.0,19.25,13.07,43.74,8,No,0,Yes,42,12.0,No
CUST01384,43,Female,22,Tier-2,No,No,No internet service,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,171,90,162,173.68,207.35,249.04,23.6,26.86,11.27,41.05,5,No,0,No,0,64.3,Yes
CUST01385,67,Female,24,Tier-1,No,No,Yes,No,No,No,No,No,One year,No,Mailed check,146,28,21,163.01,170.6,175.55,37.22,30.81,13.07,79.33,7,No,0,No,0,67.19,Yes
CUST01386,50,Male,15,Tier-2,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Two year,Yes,Mailed check,7,173,99,127.65,224.43,273.68,38.62,22.22,15.02,55.66,0,No,0,Yes,1,30.83,Yes
CUST01387,52,Male,35,Tier-2,Yes,No,No,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer,188,35,101,176.74,230.86,175.94,47.81,11.22,20.95,63.07,2,No,0,Yes,34,65.18,No
CUST01388,23,Male,29,Tier-2,No phone service,No,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,70,192,64,99.33,178.48,184.08,30.24,15.95,21.03,70.78,4,Yes,19,No,0,70.13,No
CUST01389,18,Female,67,Tier-2,No,No,No,Yes,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,79,108,140,130.61,184.72,254.03,16.74,42.89,18.4,74.14,5,No,0,No,0,55.81,Yes
